,id,neg,neu,pos,compound,Score,tweet
209,211,0.481,0.519,0.0,-0.8807,1,"""PatrickQuelo If yo girl cant have homeboys you a ol weak bitch ass nigga"""
210,212,0.172,0.711,0.117,-0.3182,1,"""Patsfanjoe32 d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol"""
211,213,0.0,0.7,0.3,0.4588,1,"""PoemsPorn Quote this tweet with your favorite animal.""pussy"
212,214,0.156,0.844,0.0,-0.5719,1,"""Poetic_Success I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER"""
213,215,0.133,0.751,0.116,-0.0772,1,"""Poffalicious Andrewbryant Poff has double vision after 2 beers
Poff ... Double pussy &128526"" smh"
214,216,0.337,0.663,0.0,-0.765,1,"""Poobie_ When bitches TWERK on the computer....

ME ""In ya &128089, in ya damn &128089&8252&65039"""""
215,217,0.241,0.759,0.0,-0.5859,1,"""ProdsJewel_ &8220sreadthepeace &8220yungmindless PeacePunkPrince Prince, THIS is art. http//t.co/EPHRWxMBHr&8221 nobody takin his bitch"
216,218,0.0,1.0,0.0,0.0,2,"""QUAN1T0 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now."""
217,219,0.41,0.439,0.151,-0.6283,1,"""QUAN1T0 These bitches don't care they just play that role."""
218,220,0.346,0.654,0.0,-0.9209,1,"""Queen_Kaaat It took a while for you to find me, but I was hiding In the lime tree.""
Iemonaids dis bitch in da wrong tree bro."
219,221,0.13,0.756,0.113,-0.1027,0,"""NBA Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http//t.co/QCtPLxHEXM"" ....dudes a fag"
220,222,0.222,0.778,0.0,-0.25,2,"""RachieSoul DizzleOfficial inna di ghetto"" You alone lmaoo"
221,223,0.0,1.0,0.0,0.0,2,"""RamBoutIt &8220Master11_ 20ToLife_ RamBoutIt hoes Austin&8221 teach us Austin.""I teach u how to get curved? That's all I know"
222,224,0.402,0.598,0.0,-0.8945,1,"""ReachtheeCLIMAX bitches can't cook but know how to suck dick .."" s/o to the ones that can do both"
223,225,0.0,0.641,0.359,0.4215,1,"""RenegadeMo Fat hoes get chose"" lol"
224,226,0.0,0.634,0.366,0.6369,1,"""RiahSM hoesaintloyal"" well they're hoes,no one expects them to be loyal"
225,227,0.593,0.407,0.0,-0.8074,1,"""RishaaWilliams TRESHON_SCROOGE _Nevertrustt ol bitch ass"" http//t.co/AmcOinY0wG"
226,228,0.458,0.473,0.069,-0.8936,1,"""RnadJorell Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo"
227,229,0.296,0.538,0.166,-0.6782,1,"""SacTownProdigy Just because tony romo at the mavs game dont mean he still not a bitch lmao.. Fuk them cowgirls"" lol bitch fuck you"
228,230,0.158,0.702,0.14,-0.1027,1,"""SamJLayman  Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory""
Me rolls on the floor, laughing"
229,231,0.215,0.689,0.096,-0.4805,1,"""Samirahusic_ ""I don't want to have sex with my gf because I feel like I'm using her.."" - anonymous"" Whata faggot"
230,232,0.226,0.774,0.0,-0.5859,1,"""SexualGxfs  One of your followers with this &128525&128553 http//t.co/F1TJl9xnCT""  somebody, bitch if you don't"
231,233,0.471,0.304,0.224,-0.7579,1,"""Shaa_Jenkins If ya bitch always bitching clearly she care"" Or just an annoying Bitch"
232,234,0.22,0.78,0.0,-0.4767,1,"""ShanTaughtHer These catfish hoes thinkin they slick.. But niggas catching on &128524"""
233,235,0.222,0.527,0.251,-0.1295,1,"""SheWentToJordan Can't worry about a bitch that ain't worried bout me"" real"
234,236,0.321,0.679,0.0,-0.6369,1,"""ShowArrive Side hoes are for insecure niggas that can't handle a real one."""
235,237,0.352,0.455,0.194,-0.7351,1,"""Shun_stokes &128514&128514&128514&128514 bluprint_4 Lmao This bitch come scooting in the tent like she about to fuck some shit up"" &128557&128557&128557"
236,238,0.0,0.578,0.422,0.9081,1,"""Shun_stokes My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &128514"""
237,239,0.215,0.785,0.0,-0.5499,1,"""SlimGirl_Probz i'm hungry but ionn wanna spend my money on food&128530""Broke hoe problems &128514&128514&128514&128128"
238,240,0.0,1.0,0.0,0.0,1,"""SmeegBaby Dese hoes be LYIN to all of us nigga"""
239,241,0.541,0.296,0.163,-0.7269,1,"""SnakecharmsDump http//t.co/4b427dQZCV"" oh yeah fuck that bitch"
240,242,0.0,0.769,0.231,0.5994,2,"""SportsCenter Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash"
241,243,0.398,0.602,0.0,-0.9169,2,"""SportsCenter USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &187 http//t.co/JOOsdSubIR"" he's a bitch"
242,244,0.0,1.0,0.0,0.0,1,"""StellaTex Guess what? I also have zero time for your mansplaining Adios"" Stfu pussy"
243,245,0.116,0.526,0.358,0.5106,2,"""Stephenwildboy Chilling &128069&8482 http//t.co/mik3iPNle6"" sexy scally lad"
244,246,0.327,0.673,0.0,-0.5947,1,"""Strap__ I ain't sharing no bitch if you mines you mines &128175"""
245,247,0.459,0.342,0.199,-0.5859,1,"""SukMySweetness money only impress the simple broke bitches"""
246,248,0.0,0.83,0.17,0.4717,1,"""Sylvieamx Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht"
247,250,0.483,0.517,0.0,-0.3818,2,"""TEE_JONEZ 16stanleys KingCuh tuku ho idk blah blah blah"" &128514&128514&128514"
248,251,0.177,0.665,0.159,-0.0762,2,"""TEE_JONEZ KingCuh 16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita &128514&128514"
249,252,0.375,0.625,0.0,-0.34,1,"""TayKnosBest These hoes is crazy"""
250,253,0.257,0.743,0.0,-0.5859,1,"""Taylorr_Babee You ain't ever gonna be a slice bitch."" Kevin hart. ("
251,254,0.159,0.692,0.149,-0.0418,1,"""ThatniggaTroy Oomf so fuckin fine tho &128553 dam""  her, don't be no bitch."
252,255,0.0,1.0,0.0,0.0,1,"""TheGamerKingKev I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags"
253,256,0.281,0.556,0.163,-0.6369,1,"""TheNewSAT NewSATQuestions
Yeah bitch, yeah bitch, call me _______
a.) Maybe
b.) Steve-O
c.) Later
d.) Jesse Pinkman""
machinegunkelly"
254,257,0.0,1.0,0.0,0.0,1,"""TheNymphoTweets Hickies in between her thighs right by her pussy &gt&gt&gt"" Its only right"
255,258,0.309,0.412,0.278,0.0258,1,"""TheOneMiss_Luu Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass."
256,259,0.0,1.0,0.0,0.0,1,"""TheRealRickyB21 JetsAndASwisher Gook____ y'all come through the front.""bitch I ain't coming"
257,260,0.732,0.268,0.0,-0.8481,1,"""TheRealRickyB21 JetsAndASwisher faggot bitch"" http//t.co/2HyyAbk4eH"
258,261,0.216,0.784,0.0,-0.7391,1,"""The_Realist_Sam Madrid2_ yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up TropicalBlanket""i work 2-5"
259,262,0.0,1.0,0.0,0.0,2,"""Theo17100 http//t.co/BYj1HOyhmG"" this scally lad would get it"
260,263,0.562,0.438,0.0,-0.8271,0,"""TheoMaxximus GerrysHalloweenParty http//t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger"
261,264,0.183,0.817,0.0,-0.5859,1,"""TheoMaxximus Chrus still supahot tho"" walks up to teacher with test, drops test in that bitch fohead http//t.co/nb5VgdssgI"
262,265,0.118,0.559,0.322,0.7351,1,"""Thornton25 &8220KantKeepAhBYTCH I love eating pussy lol I never get full lol&8221 I can eat that shit forever lol"" and ever."
263,266,0.301,0.57,0.13,-0.5106,1,"""Tmacc_GFG &8220VoiceOfDStreetz ""Tmacc_GFG &8220tizzimarie No slushes &128549&8221hoes nasty anyway fam""&128564&8221them hoes taste like meds""&127815&127815&127868"
264,267,0.492,0.508,0.0,-0.7003,1,"""Tmacc_GFG &8220tizzimarie No slushes &128549&8221hoes nasty anyway fam""&128564"
265,268,0.306,0.604,0.091,-0.7717,1,"""Tmacc_GFG BOBBY BITCH-by BobbyShmurdaGS9 be getting me live as fuck"" hell yea i play that hoe before my workout"
266,269,0.409,0.591,0.0,-0.8225,1,"""TreLeKidd Yo bitch is Gucci Mane  JabariTheGreat  My bitch a stoner &128175&128175 http//t.co/lt9LIJjpg9""&128514&128514&128514&128514&128514&128514"
267,270,0.429,0.571,0.0,-0.7184,1,"""TweetGameLazy I can ride your bitch with no handle bars"""
268,271,0.0,1.0,0.0,0.0,1,"""TyJonCuffee And if you ain't a hoe get up out my traphoussseeeee"""
269,272,0.296,0.704,0.0,-0.7096,2,"""UberFacts 15 sad TV character deaths we're still bitter over... http//t.co/uLclFUF8nC http//t.co/1RXYQOOsM0""ned stark was the man"
270,273,0.224,0.46,0.316,0.1531,1,"""UnHoly_Jack These harbor bitches are all ""Party Bus hoes"""" Lol all?"
271,274,0.0,0.488,0.512,0.6369,1,"""Vbomb20 Woodchuck20 pussy"" love it"
272,275,0.344,0.656,0.0,-0.7787,1,"""VeronikaHumbert Ultraviolence video, its coming you little bitch MTVHottest Lana Del Rey http//t.co/533fLbvWqh"" 

bitchy promo"
273,276,0.374,0.41,0.217,-0.4708,1,"""VineForTheByrd On my way to fuck your bitch https//t.co/4lMTFNL2iy""

LMFAO KITTYCOPTER"
274,277,0.281,0.719,0.0,-0.5106,2,"""WBUR A smuggler explains how he helped fighters along the ""Jihadi Highway"" http//t.co/UX4anxeAwd"""
275,278,0.159,0.705,0.136,-0.1615,1,"""WBeezy_ ""QuaTheGreat Aww their avis look so cute together &128145 http//t.co/9lPorCb8w0"" &128128&128128&128128"" do I gotta get Ike avi on this bitch ?"
276,279,0.343,0.657,0.0,-0.7003,1,"""WBeezy_ ""Run_DRC Its simple, dont be a hoe=dont worry about being exposed &128540"" fight me""why ?"
277,280,0.206,0.548,0.246,-0.0276,1,"""WannabeKanye whys this bitch boosting herself http//t.co/uOd2f5WtKV""

Her size isn't exactly the most healthy tho"
278,281,0.206,0.794,0.0,-0.3794,1,"""WitHaPrettyface _1nonlykeisha bet not be no bitches &128514&128080&128299&128299&128298"" &128514&128514 Kim bye"
279,283,0.432,0.479,0.089,-0.875,1,"""X_XPDOTJDOT Damn near gotta protect my tweets.. stalkers being annoying"" you got that dope dick. Drive these bitches loco"
280,284,0.0,0.872,0.128,0.3612,1,"""XoJennyGirl I'm making marack my girlfriend ."" marackaf aye b you pullin hoes just like o taught you"
281,285,0.252,0.407,0.341,0.2732,1,"""XoXo__Angiee Bruno fag boy"" you love me."
282,286,0.0,1.0,0.0,0.0,1,"""YEHits_Von &8220Run_DRC I must be a bitch&8221 you are &128514&128514&128514 sike naw"" This why we always beefing &128514"
283,287,0.0,1.0,0.0,0.0,2,"""Yankees Down 6-1, Yankees look to rally in the bottom of the 9th."" RALLYCAP"
284,288,0.129,0.665,0.207,0.264,1,"""YoungRicooo &8220WexicanAfro702 Don't take advantage of a nice person&8221 hoes"" everyjuan"
285,289,0.247,0.325,0.429,0.4215,1,"""YoungRicooo Happy birthday bitch nigga WexicanAfro702"" Thanks pal"
286,290,0.14,0.72,0.14,0.0035,1,"""YoungRicooo Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday"
287,291,0.095,0.702,0.202,0.5574,1,"""YunGMiGo Shane_A1 cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca"
288,292,0.0,1.0,0.0,0.0,1,"""ZoeBarton3 h0rheyd ewww I said THAT last Sunday..as in the last Sunday I was there. Read it again nigs""&128563&128563&128563&128563&128563"
289,293,0.15,0.73,0.12,0.0516,1,"""_BaDa_Bing I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back"" Strong Mush or Shake.."
290,294,0.22,0.606,0.174,-0.1531,1,"""_BeeDontCare My pussy still fresh"" &lt----- something stank girls say."
291,295,0.252,0.569,0.178,-0.4588,1,"""_GeeWillikers_ Ass slapping is one the greatest things. Haha. &128527"" I slapped a girl on the ass. . She got mad I aint get pussy for a week"
292,296,0.253,0.55,0.197,-0.3642,1,"""_TommyCollins WeAreRichnow buffalobills yeah Texans are so much better you fucking retard"" I see that you're mad about this."
293,297,0.263,0.547,0.189,-0.4883,1,"""__MALIBUbarbie Nd wtf is up with dark bitches with blonde.. PLEASE HAVE SEVERAL SEATS HOE"" ..looking like black&ampmilds out here"
294,298,0.27,0.73,0.0,-0.8126,1,"""__Sugga There's a lane some bitches need to stay in &128526"" the left n get right the fuck outta our face &128557&128129&128536"
295,299,0.606,0.394,0.0,-0.9062,1,"""__sneakyb I hate when boys deny that they have bitches &128080&128553"" smh"
296,300,0.0,0.842,0.158,0.3885,1,"""__taradise__ Ya nigs out there still saying y'all don't eat butt?"" WITH A STRAIGHT FACE"
297,301,0.399,0.601,0.0,-0.8074,1,"""__youreWelcome Im a boss ass bitch"" ...that needs to sit in a corner"
298,302,0.0,1.0,0.0,0.0,1,"""_iwantfranny He's a hoe , I can't"""
299,304,0.306,0.694,0.0,-0.8176,1,"""_prettyflvck0 Me And Paul Thinkin Bout Gettin Rentals For Da Weekend &128665&128168&128168""oooh shit bitches betta stay out da streets"
300,305,0.089,0.911,0.0,-0.3506,1,"""_rapdreams bitches hold they nigga down when he get locked up... but if a nigga go to college or the military it's a different story. &128564"""
301,306,0.22,0.595,0.185,-0.1531,1,"""_simplycaitlin why do my friends hate me"" because you a ratchet hoe.."
302,307,0.65,0.35,0.0,-0.8507,1,"""adriwadrri No love for these fuck niggas"" hoes"
303,308,0.134,0.575,0.291,0.6249,1,"""airmaxlad1 Hot meat http//t.co/BRz8Imk5vK"" sexy as fuck scally lad. I would love to meet him and his trainers."
304,309,0.276,0.551,0.173,-0.3182,1,"""airmaxlad1 Sniff http//t.co/FHHbBRMYBN"" perved up scally lad. fuck yeah."
305,310,0.351,0.27,0.378,0.0772,1,"""alejandra_p13 These bitches love Sosa"""
306,311,0.369,0.631,0.0,-0.8893,1,"""alexissixela__ &8220white_thunduh I legit watched it for about 30 or 40 seconds &128529&8221SO DID I WTF"" prob cause were retarded smh"
307,312,0.0,1.0,0.0,0.0,1,"""allisonnamaya_ What should I name my cat, ideas?"" Mr pussy"
308,313,0.0,0.673,0.327,0.5267,1,"""altosteel115 http//t.co/tM28mh5XG2"" woof woof. Sexy thug boy scally."
309,314,0.28,0.72,0.0,-0.765,1,"""ambitiousBree _1nonlykeisha u see the damn phone ringing? &128547&128530&128542"" when you married bitches makes demands You haven't called me"
310,315,0.0,0.716,0.284,0.7745,1,"""analicialouise Tevin is my favorite sophomore I think he's so funny"" Hes really not. Lmaoo hes a little hoe"
311,316,0.202,0.798,0.0,-0.5859,1,"""angelenagoley 10 sex positions http//t.co/nt3PABMWsm http//t.co/JmHZ8Sczf0""naw this what u call fucking the soul outta bitch &128557"
312,317,0.371,0.457,0.171,-0.5423,0,"""ashlingwilde ItsNotAdam is bored supposed to be cute, you faggot?"" Sometimes"
313,318,0.0,0.804,0.196,0.296,2,"""ayyee_ceee_ One mans trash &128686 is another mans treasure &127942"""
314,319,0.176,0.497,0.327,0.3265,1,"""babineaux_ I don't got no type. Bad bitches is the only thing I like"" Iongotnotype"
315,320,0.0,0.834,0.166,0.3343,0,"""bigbootybishopp white_thunduh lassen cc , the coach wants me"" i feel it youll get more my nig no doubt"
316,321,0.279,0.571,0.15,-0.4215,1,"""bleedingtrap god teeth , gold chain
white bitches , cocaine"""
317,322,0.0,1.0,0.0,0.0,1,"""cheetahBluntz_ Its me hoe, its me hoe&128129"" shhhhh"
318,323,0.0,1.0,0.0,0.0,1,"""chieflottahoes In D.C., we call them rollers, in Chiraq we call them thots."" All across America they have been known as a hoe."
319,324,0.31,0.69,0.0,-0.6597,1,"""clayton_jenn99 I'm gonna miss that bitch of a bus driver...""no you won't. Don't lie"
320,325,0.341,0.659,0.0,-0.9081,1,"""coltforty2Gone hate when bitches try and put you in the friendzone. bitch I'm tryin to score put me in the endzone &128293&128293&128293"" ON. MY. SOUL"
321,326,0.109,0.727,0.164,0.296,2,"""complex_uk Ashley Young has tried to deny that bird s landed in his mouth ---&gt http//t.co/mlr5eWgonK https//t.co/AvCHFj7reM"" hahaha"
322,327,0.0,0.616,0.384,0.7377,1,"""datFullerkid TreVaughnLG yall both gimped up??"" Ain't tht a bitch huh lol"
323,328,0.0,1.0,0.0,0.0,2,"""deepthroatMike ""Boys_South Take me for a ride &128525&128139 http//t.co/H5mAtjYfGA""redneck"" woof woof"
324,329,0.167,0.385,0.449,0.765,1,"""demi_eggleton oh my god I love Victoria Mitchell"" all my bitches love me"
325,330,0.5,0.5,0.0,-0.9001,1,"""djsliime That long distance shit wack I knew the bitch was cheating""- uh oh"
326,331,0.0,0.61,0.39,0.6259,1,"""fIirting HE'S DOING IT RIGHT &128525&128120&128158 http//t.co/JZKkiVUVjC"" no bitches smh"
327,332,0.294,0.614,0.092,-0.6037,1,"""fatboyswagg347 they BAN dat pussy for life &amp he gotta pay 2.5 millon dollar fine"""
328,333,0.0,0.851,0.149,0.4215,1,"""fuckcamoclark Roses are red and violets are blue and niggers are black, you know that's true."" dylan72892"
329,334,0.0,1.0,0.0,0.0,2,"""g0rillaz0e Sitting on my window sill, window open, bird tries to fly in. Smacked it. ProtectTheAnimals"" peta"
330,335,0.282,0.718,0.0,-0.7572,1,"""glowstruck But a nigga gon be a nigga, be a nigga."" You sound fuckin retarded"
331,336,0.167,0.833,0.0,-0.4215,2,"""greggutfeld a video an entire media will likely mock. http//t.co/XFr1cRXWSm"" i am such a crybaby"
332,337,0.0,0.768,0.232,0.5913,1,"""gurl_Im_Angie ItsKiaraaaa WestYourMajesty I'm not even shy stfu"" kikis mom Hi angelique 
Angelique Smiles Dips cracker in soup"
333,338,0.155,0.845,0.0,-0.5267,1,"""haitian__goLd Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh."" &128514&128514&128514&128514"
334,339,0.448,0.552,0.0,-0.7579,1,"""hazelebaby Karma is a bitch Damn GodProtectsHisAngels &128588""

sips tea"
335,340,0.299,0.513,0.188,-0.3182,1,"""hornyjhb Fuckin hot gym pussy http//t.co/ZVYmcXQuTA"" fuck yeah"
336,341,0.237,0.763,0.0,-0.4767,2,"""hxhassan Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport https//t.co/ZmloKfWDQl"""
337,342,0.0,1.0,0.0,0.0,1,"""iAMPickUpLines You can call me Fireman cause I turn the hoes on."""
338,343,0.235,0.695,0.07,-0.7184,1,"""iCrawley I could never have a bby by a lil dick Thts y I got a abortion by the last bitch""- oh My God"
339,344,0.452,0.485,0.064,-0.9451,1,"""iDntWearCondoms Watch women try to argue with me like they have a dick and actually fucked some pussy before"" I hate when bitches do that"
340,345,0.238,0.762,0.0,-0.802,1,"""iLGDaily And smoke weed in public, fuck cops man, do what you wanna do, they don't own you, run if they come"" are you retarded?"
341,346,0.0,1.0,0.0,0.0,2,"""iTrapWatermelon tweety bird tho &128514&128514&128514&128514https//t.co/JbnoNM3N1P"""
342,347,0.0,0.522,0.478,0.6705,1,"""irlfatty my pussy sweet like watermelon http//t.co/SKlPh3TtoG""

Thotermelon"
343,348,0.0,1.0,0.0,0.0,2,"""itscoleharmon_ When twitter rappers dm me their trash links http//t.co/35nMR4AUQg"""
344,349,0.694,0.306,0.0,-0.7783,1,"""jSadass loud bitches annoy me"""
345,350,0.322,0.678,0.0,-0.5859,1,"""jacaxeltlu Eventually every bitch turns into that hoe.""  Truuu"
346,351,0.079,0.921,0.0,-0.0516,1,"""jaimescudi_ ""Tonybthrz_ ""jaimescudi_ I swear if oomf try talking to me tomorrow.."" "" BarackObama"" pussy"
347,352,0.44,0.484,0.075,-0.7767,1,"""jama_jam You bitches be pretending to be TF crazy.."" You ain't never lied..."
348,353,0.0,1.0,0.0,0.0,1,"""jasmyncyniquee white_thunduh k bye hoe"" um bye .."
349,354,0.221,0.779,0.0,-0.5267,0,"""jayswaggkillah Jackies a retard blondeproblems"" At least I can make a grilled cheese"
350,355,0.436,0.455,0.109,-0.802,1,"""jboii2 ima keep on giving these pussy ass niggas ah reason to hate """
351,356,0.0,0.68,0.32,0.5106,2,"""jethromass Photo http//t.co/CxRs5BVhPw"" he is in sole heaven"
352,357,0.262,0.483,0.255,-0.0258,0,"""jgabsss Stacey Dash won &128166 http//t.co/PDLG46rjOL"" baddest bitch evaaaa"
